CaseID,CustomerID,CreatedDate,CaseCategory,CaseStatus
2991,580,2026-03-15,Card Issue,Resolved
2992,413,2026-02-05,Credit Limit,Resolved
2993,397,2025-01-09,Complaint,Open
2994,773,2026-02-02,Card Issue,Resolved
2995,238,2025-05-26,Complaint,Resolved
2996,68,2025-12-18,Card Issue,Resolved
2997,441,2025-06-17,Network Acceptance,Waiting Customer
2998,158,2025-12-10,Network Acceptance,Resolved
2999,767,2026-03-26,Complaint,Open
3000,784,2025-04-21,Pricing Query,Open
3001,622,2025-12-22,Pricing Query,Open
3002,220,2025-04-14,Network Acceptance,Resolved
3003,234,2025-07-18,Invoice Query,Resolved
3004,58,2026-04-01,Card Issue,Resolved
3005,491,2025-05-08,Pricing Query,Open
3006,615,2025-11-06,Card Issue,Waiting Customer
3007,92,2025-03-23,Credit Limit,Resolved
3008,105,2025-04-20,Invoice Query,Waiting Customer
3009,826,2025-08-14,Invoice Query,Resolved
3010,517,2025-09-06,Complaint,Resolved
3011,495,2025-04-26,Complaint,Waiting Customer
3012,420,2025-09-02,Network Acceptance,Resolved
3013,508,2026-03-02,Credit Limit,Resolved
3014,471,2026-01-24,Complaint,Resolved
3015,254,2026-02-21,Credit Limit,Resolved
3016,676,2025-01-12,Credit Limit,Waiting Customer
3017,568,2026-04-24,Card Issue,Waiting Customer
3018,108,2025-06-29,Complaint,Resolved
3019,807,2025-07-05,Network Acceptance,Waiting Customer
3020,746,2025-12-10,,Waiting Customer
3021,825,2025-11-13,Card Issue,Waiting Customer
3022,432,2026-01-24,Invoice Query,Resolved
3023,73,2026-06-13,Network Acceptance,Resolved
3024,162,2025-04-20,Pricing Query,Resolved
3025,38,2025-09-01,Card Issue,Resolved
3026,834,2026-06-26,Pricing Query,Resolved
3027,529,2026-06-04,Portal Login,Resolved
3028,584,2026-01-25,Credit Limit,Resolved
3029,838,2025-04-01,Network Acceptance,Open
3030,161,2026-05-25,Card Issue,Open
3031,157,2026-03-31,Invoice Query,Open
3032,842,2026-03-22,Pricing Query,Open
3033,608,2025-05-14,Complaint,Resolved
3034,407,2025-10-28,Complaint,Waiting Customer
3035,450,2025-11-02,Complaint,Resolved
3036,330,2025-04-10,Network Acceptance,Resolved
3037,388,2026-06-24,Network Acceptance,Resolved
3038,437,2025-04-14,Pricing Query,Waiting Customer
3039,410,2026-02-27,Invoice Query,Resolved
3040,641,2025-06-03,Pricing Query,Resolved
3041,766,2025-01-02,Network Acceptance,Resolved
3042,533,2025-06-20,Card Issue,Resolved
3043,129,2025-09-04,Pricing Query,Resolved
3044,315,2026-05-23,Card Issue,Resolved
3045,730,2025-03-08,Credit Limit,Resolved
3046,650,2025-01-26,Portal Login,Resolved
3047,269,2025-04-27,Complaint,Resolved
3048,295,2026-04-21,Credit Limit,Resolved
3049,800,2025-02-11,Credit Limit,Resolved
3050,305,2025-06-10,Complaint,Open
3051,87,2026-05-22,Invoice Query,Waiting Customer
3052,544,2025-03-17,Credit Limit,Resolved
3053,497,2025-05-16,Complaint,Open
3054,317,2026-01-11,Pricing Query,Open
3055,663,2025-07-07,Credit Limit,Waiting Customer
3056,535,2025-02-14,Invoice Query,Resolved
3057,204,2025-05-19,Card Issue,Resolved
3058,589,2026-03-30,Credit Limit,Waiting Customer
3059,694,2026-01-03,Network Acceptance,Resolved
3060,291,2025-01-09,Card Issue,Resolved
3061,213,2026-05-14,Card Issue,Resolved
3062,9,2025-11-08,Pricing Query,Resolved
3063,599,2025-06-02,Portal Login,Waiting Customer
3064,488,2025-06-16,Pricing Query,Resolved
3065,820,2025-03-06,Network Acceptance,Waiting Customer
3066,167,2025-11-02,,Resolved
3067,514,2025-09-20,Credit Limit,Open
3068,363,2025-03-25,,Waiting Customer
3069,811,2025-11-21,,Resolved
3070,287,2025-04-04,Credit Limit,Resolved
3071,212,2026-06-29,Card Issue,Waiting Customer
3072,610,2025-04-01,Network Acceptance,Waiting Customer
3073,702,2025-12-28,Invoice Query,Resolved
3074,848,2026-03-09,Credit Limit,Resolved
3075,701,2025-08-07,Invoice Query,Resolved
3076,186,2025-12-16,Portal Login,Waiting Customer
3077,366,2026-01-07,Card Issue,Resolved
3078,443,2025-07-29,Card Issue,Resolved
3079,597,2025-03-17,Network Acceptance,Waiting Customer
3080,285,2026-04-14,Portal Login,Resolved
3081,4,2025-12-09,Pricing Query,Open
3082,612,2025-01-08,Complaint,Resolved
3083,273,2025-02-14,Pricing Query,Waiting Customer
3084,840,2025-03-17,Credit Limit,Resolved
3085,53,2026-04-12,Network Acceptance,Resolved
3086,283,2025-11-01,Card Issue,Open
3087,599,2025-04-24,Pricing Query,Waiting Customer
3088,137,2025-05-19,Credit Limit,Resolved
3089,234,2025-09-08,Pricing Query,Resolved
3090,474,2026-06-28,Card Issue,Waiting Customer
3091,122,2025-04-19,Complaint,Waiting Customer
3092,489,2025-06-23,Pricing Query,Waiting Customer
3093,475,2025-02-25,Portal Login,Open
3094,130,2025-07-20,Complaint,Resolved
3095,429,2025-08-19,Portal Login,Resolved
3096,741,2026-02-17,Invoice Query,Resolved
3097,744,2025-04-04,,Resolved
3098,363,2025-11-25,Portal Login,Open
3099,46,2025-08-31,Complaint,Resolved
3100,693,2026-04-26,Network Acceptance,Waiting Customer
3101,166,2025-05-24,Pricing Query,Open
3102,113,2026-05-29,Portal Login,Waiting Customer
3103,15,2025-05-29,Invoice Query,Resolved
3104,773,2026-01-03,Invoice Query,Open
3105,438,2025-08-03,Network Acceptance,Resolved
3106,264,2025-12-02,Portal Login,Open
3107,798,2026-05-22,Portal Login,Resolved
3108,300,2026-03-22,Credit Limit,Waiting Customer
3109,847,2026-03-22,Portal Login,Resolved
3110,371,2025-07-10,Complaint,Resolved
3111,201,2026-03-02,Network Acceptance,Resolved
3112,689,2025-03-31,Complaint,Resolved
3113,77,2025-07-16,Complaint,Resolved
3114,14,2026-02-19,Network Acceptance,Waiting Customer
3115,19,2025-01-24,,Waiting Customer
3116,698,2025-07-22,Network Acceptance,Resolved
3117,391,2026-03-05,Invoice Query,Waiting Customer
3118,100,2025-12-17,Pricing Query,Resolved
3119,571,2026-04-24,Card Issue,Open
3120,746,2025-11-29,Pricing Query,Resolved
3121,316,2026-04-03,Complaint,Open
3122,600,2025-04-21,Network Acceptance,Waiting Customer
3123,277,2026-01-30,Network Acceptance,Resolved
3124,350,2026-03-31,Complaint,Resolved
3125,18,2025-10-30,Card Issue,Resolved
3126,812,2025-06-01,Portal Login,Resolved
3127,356,2025-09-14,Complaint,Waiting Customer
3128,799,2025-10-24,Pricing Query,Open
3129,1,2026-06-13,Network Acceptance,Resolved
3130,416,2025-08-19,Portal Login,Resolved
3131,486,2025-03-21,Credit Limit,Open
3132,733,2026-04-25,Network Acceptance,Waiting Customer
3133,74,2026-01-07,Complaint,Resolved
3134,9,2025-09-27,Portal Login,Resolved
3135,217,2026-06-02,Network Acceptance,Resolved
3136,287,2025-11-02,Network Acceptance,Resolved
3137,269,2025-07-30,Portal Login,Open
3138,763,2025-05-02,Card Issue,Resolved
3139,640,2025-12-30,,Waiting Customer
3140,715,2026-03-23,Pricing Query,Resolved
3141,497,2025-12-05,Complaint,Open
3142,804,2025-01-12,Pricing Query,Waiting Customer
3143,606,2025-11-11,Invoice Query,Open
3144,573,2025-12-24,Invoice Query,Resolved
3145,174,2025-06-16,Card Issue,Resolved
3146,579,2025-09-20,Credit Limit,Waiting Customer
3147,294,2025-05-11,Invoice Query,Resolved
3148,675,2025-04-27,Credit Limit,Resolved
3149,725,2026-03-29,Credit Limit,Resolved
3150,837,2026-06-19,Card Issue,Resolved
3151,87,2026-02-27,Complaint,Waiting Customer
3152,44,2025-01-10,Network Acceptance,Waiting Customer
3153,439,2026-05-22,Pricing Query,Waiting Customer
3154,306,2025-10-21,Network Acceptance,Resolved
3155,698,2025-06-21,Pricing Query,Resolved
3156,621,2026-04-21,Card Issue,Resolved
3157,534,2025-11-18,,Resolved
3158,146,2025-07-09,Portal Login,Open
3159,548,2025-12-09,Portal Login,Resolved
3160,665,2025-01-11,Portal Login,Waiting Customer
3161,8,2025-10-06,Pricing Query,Open
3162,383,2025-11-18,Network Acceptance,Resolved
3163,668,2025-06-14,Pricing Query,Resolved
3164,90,2025-06-03,Network Acceptance,Resolved
3165,263,2025-12-17,Invoice Query,Resolved
3166,752,2025-06-14,Pricing Query,Resolved
3167,208,2026-01-04,Complaint,Resolved
3168,749,2026-01-27,Invoice Query,Resolved
3169,287,2026-04-05,Portal Login,Resolved
3170,719,2025-12-05,Network Acceptance,Resolved
3171,647,2025-11-20,Card Issue,Open
3172,316,2025-05-17,Card Issue,Resolved
3173,362,2025-11-29,Invoice Query,Waiting Customer
3174,340,2025-08-18,Complaint,Waiting Customer
3175,130,2025-11-17,Network Acceptance,Open
3176,209,2025-08-31,Card Issue,Open
3177,380,2025-09-30,Card Issue,Resolved
3178,56,2026-03-31,Pricing Query,Resolved
3179,767,2026-04-26,Network Acceptance,Open
3180,120,2026-03-05,Invoice Query,Open
3181,332,2026-04-24,Pricing Query,Resolved
3182,113,2026-05-08,Card Issue,Open
3183,640,2025-10-01,Pricing Query,Open
3184,720,2025-08-04,Invoice Query,Open
3185,671,2025-11-30,Credit Limit,Waiting Customer
3186,637,2025-08-07,Portal Login,Resolved
3187,694,2025-09-08,Portal Login,Waiting Customer
3188,73,2026-06-20,Credit Limit,Resolved
3189,819,2025-12-31,Network Acceptance,Resolved
3190,29,2026-04-08,Complaint,Resolved
3191,154,2025-07-10,Portal Login,Open
3192,296,2025-02-28,Portal Login,Resolved
3193,295,2025-06-07,Network Acceptance,Resolved
3194,746,2025-10-13,Credit Limit,Resolved
3195,791,2026-02-07,Portal Login,Open
3196,27,2025-01-26,Complaint,Waiting Customer
3197,350,2026-02-02,Complaint,Resolved
3198,149,2025-05-23,Credit Limit,Resolved
3199,590,2025-03-11,Network Acceptance,Resolved
3200,485,2025-02-23,Complaint,Resolved
3201,805,2025-03-19,Card Issue,Resolved
3202,121,2026-04-23,Credit Limit,Resolved
3203,278,2026-05-22,Invoice Query,Resolved
3204,124,2025-05-27,Pricing Query,Resolved
3205,87,2025-10-07,Portal Login,Resolved
3206,603,2025-03-05,Credit Limit,Resolved
3207,22,2025-11-03,Complaint,Waiting Customer
3208,818,2025-06-04,Pricing Query,Resolved
3209,383,2025-11-12,Card Issue,Open
3210,536,2025-08-22,Invoice Query,Waiting Customer
3211,641,2025-10-15,Card Issue,Resolved
3212,355,2025-01-17,Card Issue,Resolved
3213,387,2026-01-24,Complaint,Resolved
3214,228,2025-05-19,Card Issue,Waiting Customer
3215,117,2025-08-31,Pricing Query,Resolved
3216,850,2025-01-16,Complaint,Waiting Customer
3217,666,2026-06-07,Card Issue,Resolved
3218,551,2026-05-26,Portal Login,Open
3219,366,2025-07-26,Network Acceptance,Resolved
3220,149,2026-05-19,Network Acceptance,Resolved
3221,227,2025-06-19,Complaint,Waiting Customer
3222,269,2025-07-03,Credit Limit,Resolved
3223,684,2025-12-18,Credit Limit,Open
3224,326,2025-03-20,Complaint,Resolved
3225,411,2025-07-30,Complaint,Resolved
3226,625,2026-06-14,Credit Limit,Resolved
3227,237,2025-05-16,Credit Limit,Resolved
3228,191,2025-06-11,Complaint,Resolved
3229,674,2026-06-10,Credit Limit,Resolved
3230,656,2025-12-12,Portal Login,Resolved
3231,795,2026-02-09,Invoice Query,Open
3232,693,2025-01-05,Invoice Query,Resolved
3233,487,2026-01-28,Card Issue,Resolved
3234,361,2026-01-14,Network Acceptance,Waiting Customer
3235,67,2026-01-19,Complaint,Waiting Customer
3236,595,2026-05-06,Credit Limit,Resolved
3237,745,2025-03-09,Invoice Query,Resolved
3238,444,2025-04-04,Network Acceptance,Resolved
3239,221,2026-04-03,Invoice Query,Resolved
3240,653,2025-09-23,Credit Limit,Resolved
3241,809,2025-03-14,Pricing Query,Waiting Customer
3242,605,2025-04-08,Invoice Query,Resolved
3243,702,2025-09-25,Card Issue,Waiting Customer
3244,510,2025-02-06,Portal Login,Resolved
3245,198,2025-10-04,,Resolved
3246,243,2025-12-21,Network Acceptance,Resolved
3247,238,2025-10-14,Complaint,Resolved
3248,776,2025-09-09,Network Acceptance,Resolved
3249,774,2026-02-03,Complaint,Resolved
3250,44,2026-06-01,Complaint,Resolved
3251,203,2025-12-12,Invoice Query,Waiting Customer
3252,36,2026-04-01,Card Issue,Resolved
3253,829,2026-06-23,Portal Login,Waiting Customer
3254,668,2025-07-29,,Waiting Customer
3255,839,2025-06-08,Pricing Query,Resolved
3256,137,2025-11-17,Network Acceptance,Waiting Customer
3257,338,2025-01-22,Complaint,Resolved
3258,357,2026-02-19,Card Issue,Resolved
3259,197,2025-10-13,Portal Login,Resolved
3260,334,2025-09-17,Credit Limit,Resolved
3261,681,2025-11-10,Network Acceptance,Waiting Customer
3262,69,2026-02-04,Invoice Query,Resolved
3263,29,2026-05-11,Card Issue,Resolved
3264,572,2026-06-23,Complaint,Resolved
3265,243,2025-04-10,Network Acceptance,Resolved
3266,527,2026-04-03,Card Issue,Resolved
3267,264,2025-08-14,Credit Limit,Resolved
3268,136,2025-09-26,Invoice Query,Resolved
3269,479,2025-04-04,Portal Login,Resolved
3270,445,2026-06-27,Pricing Query,Resolved
3271,641,2026-04-11,Pricing Query,Open
3272,195,2025-02-02,Portal Login,Waiting Customer
3273,174,2025-09-06,Invoice Query,Resolved
3274,737,2026-01-23,Complaint,Resolved
3275,100,2026-02-11,Invoice Query,Waiting Customer
3276,717,2026-04-04,Pricing Query,Open
3277,756,2026-05-03,Portal Login,Resolved
3278,535,2026-01-18,,Resolved
3279,836,2025-06-22,Network Acceptance,Waiting Customer
3280,273,2025-03-22,Invoice Query,Resolved
3281,420,2026-01-13,Network Acceptance,Resolved
3282,50,2025-12-08,Complaint,Resolved
3283,218,2026-03-24,Network Acceptance,Open
3284,87,2025-07-18,Pricing Query,Resolved
3285,326,2025-03-03,Portal Login,Resolved
3286,654,2025-02-19,Card Issue,Resolved
3287,466,2026-01-13,Complaint,Resolved
3288,86,2026-02-07,,Resolved
3289,813,2025-04-30,Credit Limit,Open
3290,409,2025-09-18,Complaint,Resolved
3291,812,2026-02-04,Credit Limit,Resolved
3292,647,2025-06-16,Pricing Query,Resolved
3293,547,2025-07-29,Network Acceptance,Resolved
3294,686,2025-01-09,Complaint,Resolved
3295,741,2025-12-29,Invoice Query,Waiting Customer
3296,14,2025-05-22,Pricing Query,Resolved
3297,613,2025-08-16,Complaint,Resolved
3298,248,2025-12-10,Card Issue,Resolved
3299,315,2025-04-19,Credit Limit,Resolved
3300,533,2026-02-16,Pricing Query,Resolved
3301,389,2025-03-20,Pricing Query,Resolved
3302,469,2026-06-30,Credit Limit,Resolved
3303,577,2025-05-29,Network Acceptance,Resolved
3304,71,2026-02-06,,Waiting Customer
3305,262,2026-06-25,Card Issue,Resolved
3306,688,2025-11-10,Network Acceptance,Open
3307,397,2025-12-18,Pricing Query,Resolved
3308,166,2025-11-07,Credit Limit,Waiting Customer
3309,505,2025-02-01,Card Issue,Resolved
3310,708,2025-04-17,Complaint,Resolved
3311,314,2026-05-31,Network Acceptance,Open
3312,20,2025-03-10,Credit Limit,Waiting Customer
3313,737,2026-04-19,Card Issue,Waiting Customer
3314,629,2025-03-06,Credit Limit,Resolved
3315,773,2026-06-20,Card Issue,Open
3316,159,2025-02-15,Credit Limit,Resolved
3317,585,2026-03-21,Invoice Query,Waiting Customer
3318,194,2025-08-08,Pricing Query,Waiting Customer
3319,640,2025-08-22,Invoice Query,Resolved
3320,628,2025-09-21,Card Issue,Waiting Customer
3321,574,2026-01-17,Network Acceptance,Waiting Customer
3322,420,2025-10-04,Network Acceptance,Open
3323,809,2026-03-20,Portal Login,Resolved
3324,386,2025-10-05,Pricing Query,Resolved
3325,417,2025-08-05,Pricing Query,Open
3326,780,2025-03-10,Invoice Query,Resolved
3327,294,2026-01-16,Complaint,Resolved
3328,307,2026-03-25,Pricing Query,Resolved
3329,397,2025-11-17,Portal Login,Resolved
3330,662,2025-08-04,Credit Limit,Waiting Customer
3331,679,2025-09-25,Complaint,Waiting Customer
3332,89,2026-04-26,Complaint,Waiting Customer
3333,473,2025-08-15,Pricing Query,Resolved
3334,542,2026-04-15,Complaint,Resolved
3335,457,2026-02-28,Portal Login,Waiting Customer
3336,694,2026-02-19,Card Issue,Resolved
3337,284,2025-06-03,Invoice Query,Resolved
3338,593,2026-01-03,Credit Limit,Resolved
3339,210,2026-04-26,Complaint,Resolved
3340,190,2026-06-17,Invoice Query,Open
3341,99,2025-09-08,Credit Limit,Waiting Customer
3342,780,2025-11-24,Credit Limit,Resolved
3343,467,2025-06-02,Complaint,Resolved
3344,812,2026-06-27,Portal Login,Resolved
3345,792,2026-03-13,Credit Limit,Resolved
3346,265,2025-06-24,Invoice Query,Resolved
3347,228,2025-12-14,Credit Limit,Waiting Customer
3348,391,2025-05-27,Portal Login,Waiting Customer
3349,151,2026-02-28,Complaint,Open
3350,280,2025-07-07,Invoice Query,Open
3351,10,2025-08-15,Network Acceptance,Open
3352,431,2025-06-07,Portal Login,Open
3353,772,2025-04-21,Pricing Query,Waiting Customer
3354,817,2025-08-15,Pricing Query,Resolved
3355,655,2025-07-08,Network Acceptance,Resolved
3356,715,2025-05-27,Network Acceptance,Open
3357,357,2025-03-11,Network Acceptance,Resolved
3358,29,2026-04-03,Invoice Query,Resolved
3359,561,2025-03-21,Pricing Query,Waiting Customer
3360,94,2025-07-01,Card Issue,Open
3361,306,2025-11-11,Portal Login,Resolved
3362,210,2026-04-14,Network Acceptance,Open
3363,112,2025-12-28,Invoice Query,Resolved
3364,431,2025-05-29,Card Issue,Resolved
3365,293,2025-03-04,Pricing Query,Open
3366,575,2026-01-24,Pricing Query,Resolved
3367,564,2026-01-30,Invoice Query,Open
3368,120,2025-03-11,Portal Login,Open
3369,228,2026-04-28,Invoice Query,Resolved
3370,578,2025-10-05,Pricing Query,Waiting Customer
3371,606,2026-04-17,Credit Limit,Waiting Customer
3372,411,2025-06-09,Invoice Query,Waiting Customer
3373,635,2025-09-06,Complaint,Open
3374,733,2026-04-05,Pricing Query,Open
3375,410,2026-06-29,Card Issue,Resolved
3376,350,2026-05-04,Pricing Query,Resolved
3377,210,2026-01-24,Credit Limit,Open
3378,535,2026-02-17,Pricing Query,Resolved
3379,96,2025-02-08,Network Acceptance,Waiting Customer
3380,380,2025-04-18,Complaint,Resolved
3381,712,2025-03-14,Credit Limit,Waiting Customer
3382,323,2025-04-01,Credit Limit,Waiting Customer
3383,118,2025-03-08,Credit Limit,Resolved
3384,839,2025-12-26,Card Issue,Resolved
3385,287,2026-05-04,Card Issue,Resolved
3386,309,2025-09-24,Invoice Query,Waiting Customer
3387,518,2025-09-06,Card Issue,Resolved
3388,841,2026-01-29,Complaint,Open
3389,181,2026-06-08,,Resolved
3390,628,2026-02-06,Portal Login,Resolved
3391,567,2026-06-03,Invoice Query,Resolved
3392,422,2025-02-17,Pricing Query,Resolved
3393,36,2025-10-22,Invoice Query,Resolved
3394,822,2025-10-09,Pricing Query,Open
3395,562,2025-10-17,Credit Limit,Resolved
3396,708,2025-03-14,Complaint,Resolved
3397,707,2026-01-24,Invoice Query,Waiting Customer
3398,529,2026-04-15,Portal Login,Resolved
3399,534,2025-07-06,Invoice Query,Resolved
3400,769,2026-05-21,Credit Limit,Resolved
3401,256,2026-04-18,Invoice Query,Resolved
3402,250,2026-02-19,Invoice Query,Open
3403,243,2025-04-24,Card Issue,Resolved
3404,317,2025-06-28,Invoice Query,Waiting Customer
3405,279,2025-08-16,Card Issue,Open
3406,200,2025-12-27,Pricing Query,Resolved
3407,376,2026-04-06,Complaint,Waiting Customer
3408,166,2025-06-14,Network Acceptance,Resolved
3409,743,2025-08-12,Pricing Query,Waiting Customer
3410,631,2025-01-21,Network Acceptance,Resolved
3411,697,2026-03-07,Portal Login,Open
3412,288,2025-09-14,Pricing Query,Waiting Customer
3413,183,2025-09-11,Pricing Query,Resolved
3414,226,2025-05-07,Network Acceptance,Open
3415,679,2026-03-20,Complaint,Resolved
3416,269,2025-12-22,Pricing Query,Resolved
3417,671,2025-01-25,Card Issue,Resolved
3418,797,2026-06-14,Credit Limit,Waiting Customer
3419,208,2025-03-14,Pricing Query,Open
3420,166,2025-12-10,Card Issue,Resolved
3421,844,2025-03-19,Complaint,Waiting Customer
3422,657,2025-12-07,Credit Limit,Resolved
3423,452,2025-07-16,Invoice Query,Waiting Customer
3424,788,2025-03-13,Portal Login,Open
3425,792,2026-04-03,Complaint,Resolved
3426,638,2026-05-24,Card Issue,Open
3427,602,2026-01-27,Network Acceptance,Resolved
3428,663,2025-01-08,Card Issue,Resolved
3429,561,2025-06-03,Pricing Query,Resolved
3430,441,2025-09-25,Network Acceptance,Resolved
3431,324,2025-05-30,Network Acceptance,Resolved
3432,547,2026-02-16,Complaint,Open
3433,49,2026-02-15,Network Acceptance,Resolved
3434,193,2025-03-05,Card Issue,Resolved
3435,674,2025-05-06,Network Acceptance,Resolved
3436,482,2025-01-28,Invoice Query,Waiting Customer
3437,170,2026-03-02,Credit Limit,Resolved
3438,816,2025-09-05,Portal Login,Open
3439,745,2026-05-18,Credit Limit,Open
3440,14,2025-09-27,Pricing Query,Open
3441,100,2026-05-31,Network Acceptance,Waiting Customer
3442,141,2026-01-24,Card Issue,Open
3443,405,2025-01-17,Credit Limit,Resolved
3444,574,2025-01-11,Network Acceptance,Open
3445,477,2025-11-24,Network Acceptance,Resolved
3446,731,2025-07-29,Portal Login,Resolved
3447,78,2025-11-20,Card Issue,Resolved
3448,429,2025-02-19,Network Acceptance,Open
3449,643,2025-12-22,Complaint,Open
3450,267,2026-03-29,Credit Limit,Resolved
3451,790,2025-07-11,Card Issue,Resolved
3452,810,2026-05-05,,Waiting Customer
3453,88,2025-04-15,Credit Limit,Open
3454,692,2026-05-20,Pricing Query,Waiting Customer
3455,691,2026-05-06,Credit Limit,Resolved
3456,57,2025-03-27,Network Acceptance,Resolved
3457,466,2025-10-01,Invoice Query,Open
3458,688,2026-06-16,Invoice Query,Resolved
3459,769,2025-02-06,Invoice Query,Resolved
3460,128,2026-01-05,,Waiting Customer
3461,727,2025-02-11,Complaint,Resolved
3462,567,2025-01-28,Card Issue,Resolved
3463,14,2026-06-16,Credit Limit,Waiting Customer
3464,509,2025-01-14,Card Issue,Waiting Customer
3465,794,2026-02-16,Network Acceptance,Resolved
3466,783,2025-03-31,Credit Limit,Resolved
3467,678,2025-09-05,Complaint,Resolved
3468,497,2025-04-26,Network Acceptance,Waiting Customer
3469,288,2025-08-29,Network Acceptance,Open
3470,570,2025-11-01,Network Acceptance,Resolved
3471,350,2025-11-14,Invoice Query,Open
3472,713,2025-01-12,Portal Login,Waiting Customer
3473,773,2025-10-15,Invoice Query,Resolved
3474,116,2025-06-02,Portal Login,Resolved
3475,87,2025-03-25,Portal Login,Resolved
3476,228,2025-03-26,Complaint,Resolved
3477,573,2025-04-15,Credit Limit,Resolved
3478,727,2025-05-04,Portal Login,Resolved
3479,830,2026-03-21,Portal Login,Open
3480,165,2026-02-14,Invoice Query,Resolved
3481,384,2026-04-18,Portal Login,Resolved
3482,657,2025-12-10,Network Acceptance,Resolved
3483,126,2025-01-09,Portal Login,Open
3484,785,2025-09-08,Credit Limit,Waiting Customer
3485,258,2026-04-25,Credit Limit,Resolved
3486,172,2025-12-10,Invoice Query,Resolved
3487,762,2026-01-12,Pricing Query,Open
3488,548,2026-04-10,Invoice Query,Open
3489,647,2025-10-10,Card Issue,Resolved
3490,621,2026-05-29,Credit Limit,Open
3491,93,2026-01-20,Card Issue,Open
3492,308,2025-08-02,Card Issue,Waiting Customer
3493,804,2025-05-18,Network Acceptance,Waiting Customer
3494,615,2025-08-03,Portal Login,Resolved
3495,676,2025-12-31,Card Issue,Waiting Customer
3496,622,2025-12-03,Invoice Query,Resolved
3497,123,2025-08-18,Network Acceptance,Open
3498,295,2025-10-04,Complaint,Resolved
3499,323,2026-01-12,Portal Login,Open
3500,567,2025-11-13,Portal Login,Resolved
